CasMp,Sample loading,Condition,Wash,Elute,Reconstitute
['1-124-CAS-539071'],acetonitrile+water,,methanol+water,methanol,acetonitrile+water
['1-124-CAS-533674'],acetonitrile,,,,
['1-124-CAS-538341'],acetonitrile+water,,,,methanol+water
['1-124-CAS-534920'],ethyl acetate,,,methanol,
['1-124-CAS-537195'],hexane,hexane,hexane,dichloromethane+hexane,methanol+water
['1-124-CAS-540497'],unknown,dichloromethane; methanol; ethanol+water,methanol+water,hexane,
['1-124-CAS-534669'],acetonitrile,,,,
['1-124-CAS-534760'],acetonitrile,,,,
['1-124-CAS-534075'],unknown,methanol; unknown,unknown; methanol+water,acetonitrile+methanol,methanol
['1-124-CAS-538051'],methanol+water,methanol; water,unknown,methanol,acetonitrile+methanol
['1-124-CAS-534131'],,ethanol; water,,ethanol+water,water
['1-124-CAS-534104'],,ethanol; water,,ethanol+water,water
['1-124-CAS-537970'],,acetonitrile+toluene,,acetonitrile+toluene,acetonitrile+water
['1-120-CAS-537102'],,acetonitrile+toluene,,acetonitrile+toluene,acetonitrile+water
['1-124-CAS-531380'],,,,acetic acid+methanol,acetonitrile
['1-124-CAS-534990'],,,,,acetonitrile+water
['1-124-CAS-537103'],,methanol; water; formic acid+water,formic acid+water; methanol,methanol,formic acid+water
['1-124-CAS-532787'],acetonitrile,,,,methanol+water
['1-124-CAS-535339'],acetonitrile+water,acetonitrile,hexane,methanol,acetonitrile+phosphate
['1-124-CAS-534449'],,methanol; water,water,methanol,water
['1-124-CAS-533534'],,methanol; water,water,methanol,water
['1-124-CAS-538477'],methanol+water,methanol; water,,ethyl acetate,acetonitrile+water
['1-124-CAS-533951'],ethanol+water,,petroleum ether,,acetonitrile
['1-124-CAS-533242'],water,,,ethanol+water,
['1-124-CAS-534679'],unknown,,,acetonitrile,
['1-124-CAS-531965'],,methanol; water,water; methanol,methanol,acetonitrile+water
['1-124-CAS-537653'],water,acetonitrile+water; water,water,acetonitrile+water,
['1-124-CAS-540950'],,methanol; unknown,unknown; methanol+water,ethyl acetate+methanol,unknown
['1-124-CAS-531851'],methanol+water,methanol; water,methanol+water,methanol,acetonitrile+methanol
['1-124-CAS-538476'],methanol+water,methanol; water,water,methanol+water,
['1-124-CAS-531243'],acetone+heptane,acetone+heptane,acetone+heptane,acetone+heptane,acetonitrile+water
['1-124-CAS-538274'],dichloromethane+hexane,dichloromethane+hexane,,acetone+dichloromethane,hexane
['1-124-CAS-538034'],methanol+water,methanol; water,water,methanol,methanol+water
['1-124-CAS-531245'],methanol,methanol,methanol; water,methanol,acetonitrile+methanol
['1-124-CAS-531850'],hydrochloric acid+water,hydrochloric acid+water,hydrochloric acid+water; methanol; unknown,unknown,methanol
['1-124-CAS-531771'],hydrochloric acid+water,hydrochloric acid+water,hydrochloric acid+water; methanol; unknown,unknown,methanol
['1-124-CAS-531590'],hydrochloric acid+water,hydrochloric acid+water,hydrochloric acid+water; methanol; unknown,unknown,methanol
['1-124-CAS-531478'],hydrochloric acid+water,hydrochloric acid+water,hydrochloric acid+water; methanol; unknown,unknown,methanol
['1-124-CAS-540691'],acetonitrile+water,,water; methanol,methanol,phosphate
['1-124-CAS-540343'],acetonitrile+water,,water; methanol,methanol,phosphate
['1-124-CAS-540161'],acetonitrile,water; acetonitrile,,acetonitrile,acetonitrile+water
['1-124-CAS-533561'],hexane,hexane; dichloromethane,hexane,dichloromethane+hexane; dichloromethane+ethyl acetate,acetone
['1-124-CAS-537494'],water,methanol; water,,,
['1-124-CAS-534293'],dichloromethane,dichloromethane; methanol; water,hydrochloric acid; unknown; water; methanol+water,unknown; methanol+water,
['1-124-CAS-533442'],methanol+phosphate,,phosphate; water,methanol,methanol+water
['1-124-CAS-529162'],heptane+isopropanol,,,,
['1-124-CAS-530404'],acetic acid+acetonitrile,,,,
['1-124-CAS-527140'],,,,,
['1-124-CAS-530978'],,,,,acetonitrile+water
['1-124-CAS-525718'],,,,,
['1-124-CAS-529469'],acetonitrile,,,,
['1-124-CAS-530006'],,methanol; water,,methanol,methanol
['1-124-CAS-524613'],water,,,methanol,
['1-124-CAS-521176'],water,,,methanol,
['1-124-CAS-519986'],water,,,methanol,
['1-124-CAS-531103'],water,,water,methanol,methanol+water
['1-124-CAS-525302'],water,,,acetic acid+ammonium acetate,
['1-124-CAS-526546'],,,,,
['1-124-CAS-529401'],,,water,methanol+water,
['1-124-CAS-529404'],formic acid+methanol,,,,
['1-124-CAS-524611'],,,,,methanol+water
['1-124-CAS-529881'],ethyl acetate,methanol; water,water,methanol,acetonitrile+water
['1-124-CAS-526758'],methanol+water,methanol; water,water,methanol,methanol+water
['1-124-CAS-525436'],,methanol; water,water; acetonitrile+water,methanol,acetonitrile+water
['1-124-CAS-527816'],unknown,methanol; water,water; methanol,methanol,methanol+water
['1-124-CAS-525586'],,dichloromethane+ethyl acetate,,dichloromethane+ethyl acetate,
['1-124-CAS-525716'],methanol+water,methanol; water,water,methanol,acetonitrile+water
['1-124-CAS-529785'],,water; methanol,,acetone,methanol+water
['1-124-CAS-526120'],water,,,,
['1-124-CAS-529842'],,,,acetonitrile,
['1-124-CAS-530847'],,,,acetic acid+methanol,acetonitrile
['1-124-CAS-527772'],unknown,methanol; water,methanol+water,methanol,unknown
['1-124-CAS-531161'],,,,acetic acid+methanol,
['1-124-CAS-530941'],,,,acetic acid+methanol,
['1-124-CAS-525853'],acetonitrile,dichloromethane; methanol; water,,ethyl acetate,ethyl acetate
['1-124-CAS-526766'],unknown,methanol; water,methanol+water,methanol,unknown
['1-124-CAS-531009'],unknown,methanol; water,,unknown,ethanol+water
['1-124-CAS-525963'],,water,water,methanol,acetonitrile+water
['1-124-CAS-526347'],hexane+isopropanol,hexane+isopropanol,hexane+isopropanol,methanol,methanol+water
['1-124-CAS-527722'],acetonitrile+water,methanol,,,methanol
['1-124-CAS-530250'],,methanol; water,water,acetic acid+methanol,methanol
['1-124-CAS-530825'],water,methanol; water,water,methanol,methanol
['1-124-CAS-531180'],,acetone+heptane,acetone+heptane,acetone+heptane,acetonitrile+water
['1-124-CAS-524664'],water,toluene; acetonitrile; ammonium acetate,water; hexane,acetonitrile+water,water
['1-124-CAS-524839'],,methanol; water,ammonium acetate; water,methanol,
['1-120-CAS-524833'],,methanol; water,ammonium acetate; water,methanol,
['1-124-CAS-529600'],acetic acid+methanol,MTBE; methanol; water,water,methanol; MTBE+methanol,methanol
['1-124-CAS-529004'],acetonitrile+water,,,,
['1-124-CAS-526895'],,methanol; water,water,methanol+water,water
['1-124-CAS-525372'],,methanol; water,water,methanol,methanol
['1-124-CAS-528823'],,water; acetone,water,acetone+water,
['1-124-CAS-527750'],unknown,,water,acetonitrile+water,
['1-124-CAS-526226'],,methanol; water,acetonitrile+water,acetonitrile+water,
['1-124-CAS-529386'],unknown,methanol; water,water; acetonitrile+methanol,formic acid+methanol,methanol+water
['1-124-CAS-524561'],unknown,methanol; unknown,unknown,methanol,methanol
['1-124-CAS-526519'],unknown,methanol; water,water,acetonitrile,acetonitrile
['1-124-CAS-527887'],,methanol; unknown,unknown,formic acid+isopropanol,formic acid+isopropanol
['1-124-CAS-526509'],,methanol; unknown,unknown,formic acid+isopropanol,formic acid+isopropanol
['1-124-CAS-528736'],water,water,,water,
['1-124-CAS-526834'],water,water,,water,
['1-124-CAS-526609'],water,water,,water,
['1-124-CAS-526475'],water,water,,water,
['1-124-CAS-525459'],water,water,,water,
['1-124-CAS-525353'],water,water,,water,
['1-124-CAS-525987'],,water,water,methanol,acetonitrile+water
['1-124-CAS-528122'],acetonitrile,,,dichloromethane,acetonitrile
['1-124-CAS-524540'],acetonitrile+water,,,,
['1-124-CAS-524723'],water,dichloromethane; methanol; water,water,dichloromethane,
['1-124-CAS-520034'],water,dichloromethane; methanol; water,water,dichloromethane,
['1-124-CAS-526230'],water,acetonitrile; water,,water; acetonitrile,
['1-124-CAS-527543'],hydrochloric acid+water,methanol; hydrochloric acid,methanol,acetonitrile; methanol,ammonium acetate
['1-124-CAS-527561'],dichloromethane+toluene,dichloromethane; methanol; water,ammonium acetate; water,methanol+water,methanol
['1-124-CAS-528469'],,water,water,methanol,acetonitrile+water
['1-124-CAS-529537'],,water,water,methanol,acetonitrile+water
['1-124-CAS-517905'],chloroform,,,,
['1-124-CAS-521723'],,,,,
['1-124-CAS-523050'],water,,,methanol,
['1-124-CAS-522854'],unknown,methanol; unknown,,acetonitrile,acetonitrile+water
['1-124-CAS-521808'],,,,,acetonitrile
['1-124-CAS-521067'],chloroform,chloroform,,chloroform; acetone+isopropanol,hexane
['1-124-CAS-518215'],,water; ethyl acetate+methanol,,,
['1-124-CAS-517175'],,water; ethyl acetate+methanol,,,
['1-124-CAS-516888'],,water; ethyl acetate+methanol,,,
['1-124-CAS-516389'],,water; ethyl acetate+methanol,,,
['1-124-CAS-520706'],,,water,methanol,methanol+water
['1-124-CAS-522185'],acetonitrile,acetonitrile,,acetonitrile,
['1-124-CAS-520204'],acetonitrile,,,,
['1-124-CAS-523598'],,methanol; water,,methanol,methanol+water
['1-124-CAS-522984'],,methanol; water,,methanol,methanol+water
['1-124-CAS-523566'],acetonitrile,,,,
['1-124-CAS-518226'],,,unknown,acetonitrile,
['1-124-CAS-524161'],,acetonitrile,,acetonitrile,methanol
['1-124-CAS-523919'],acetonitrile,,,,methanol+water
['1-124-CAS-520255'],acetonitrile,,,,methanol+water
['1-124-CAS-524351'],acetonitrile,,,,
['1-124-CAS-523751'],acetonitrile,,,,
['1-124-CAS-518215'],water,,,ethyl acetate+methanol,methanol+water
['1-124-CAS-517175'],water,,,ethyl acetate+methanol,methanol+water
['1-124-CAS-523535'],acetonitrile,,,,
['1-124-CAS-523836'],water,water,hydrochloric acid,,
['1-124-CAS-521150'],,methanol; acetonitrile+water,,,acetonitrile
['1-124-CAS-521660'],,methanol; water,water,ethanol+water,
['1-124-CAS-519319'],,methanol,water,acetic acid+acetonitrile,unknown
['1-124-CAS-523865'],unknown,,,,
['1-124-CAS-513124'],water,water,water,acetonitrile+water,acetonitrile+water
['1-124-CAS-516888'],unknown,,,ethyl acetate+methanol,methanol+water
['1-124-CAS-516389'],unknown,,,ethyl acetate+methanol,methanol+water
['1-124-CAS-518631'],acetonitrile+water,,,,acetonitrile+water
['1-124-CAS-523962'],unknown,water,water,water,
['1-124-CAS-515697'],,methanol; water,water; methanol+water,methanol+water,methanol+water
['1-124-CAS-521769'],,methanol; water,water,methanol+water,
['1-124-CAS-521558'],,methanol; water,water,methanol+water,
['1-124-CAS-523012'],unknown,,water,ammonium hydroxide+ethanol,
['1-124-CAS-522635'],unknown,,water,ammonium hydroxide+ethanol,
['1-124-CAS-521403'],unknown,,water,ammonium hydroxide+ethanol,
['1-124-CAS-524409'],acetonitrile,acetonitrile,acetonitrile,,acetonitrile
['1-124-CAS-522139'],acetonitrile,acetonitrile,acetonitrile,,acetonitrile
['1-124-CAS-524103'],water,,,,
['1-124-CAS-512311'],,water; methanol,,methanol,methanol
['1-124-CAS-519853'],ethanol+water,dichloromethane; methanol; ethanol+water,water,dichloromethane,
['1-124-CAS-520457'],water,methanol; water,,,
['1-124-CAS-520517'],,acetonitrile,,acetonitrile,methanol
['1-124-CAS-516143'],unknown,unknown,,,
['1-124-CAS-524269'],unknown,methanol; water,water,methanol,methanol
['1-124-CAS-524337'],,methanol; water,water; methanol,methanol,methanol+water
['1-124-CAS-521774'],,methanol; water,water; methanol,methanol,methanol+water
['1-124-CAS-520469'],,methanol; water,,methanol+water; formic acid+methanol,methanol
['1-124-CAS-523492'],ethanol+water,,,ethanol+water,
['1-124-CAS-521514'],water,methanol; water,water; methanol,methanol,methanol+water
['1-124-CAS-515063'],,methanol; water,methanol+water,acetonitrile+diethyl ether,methanol+water
['1-124-CAS-524370'],,acetonitrile; acetic acid+acetonitrile; water,water; acetonitrile,acetic acid+acetonitrile,acetonitrile
['1-124-CAS-519153'],hexane,hexane,,acetone+hexane,hexane
['1-124-CAS-522192'],acetonitrile+hydrochloric acid,,,,
['1-124-CAS-521780'],unknown,,,acetonitrile,
['1-124-CAS-519983'],water,methanol; water,sodium acetate,methanol,methanol+water
['1-124-CAS-518499'],ammonium acetate,water; methanol,,chloroform+isopropanol,phosphate
['1-124-CAS-514579'],ammonium acetate,water; methanol,,chloroform+isopropanol,phosphate
['1-124-CAS-516678'],acetonitrile+water,acetonitrile+water,,acetonitrile+toluene,methanol
['1-124-CAS-515775'],hexane; petroleum ether,,diethyl ether+petroleum ether,acetone,acetone
['1-124-CAS-524369'],hexane,acetonitrile+toluene,acetonitrile+toluene,acetonitrile+toluene,acetone+hexane
['1-124-CAS-518370'],water,nitric acid+water; unknown,,nitric acid+water,
['1-124-CAS-524498'],,methanol; water,water,methanol+water,water
['1-124-CAS-516092'],dichloromethane,dichloromethane,hydrochloric acid; unknown; water,unknown; methanol,
['1-124-CAS-522811'],,acetonitrile+water,acetonitrile+water,water,
['1-124-CAS-516433'],unknown,methanol; water,,diethyl ether+hexane; acetonitrile+methanol,
['1-124-CAS-518339'],hexane; petroleum ether,,,diethyl ether+petroleum ether; acetone,acetone
['1-124-CAS-515667'],unknown,methanol; water,methanol,,
['1-124-CAS-523995'],phosphate,methanol; water; sodium hydroxide,water; acetonitrile; methanol,methanol,water
['1-120-CAS-516118'],,,,,
['1-120-CAS-522175'],acetonitrile,,,acetonitrile,ethyl acetate
['1-119-CAS-571103'],unknown,,,unknown,
['1-122-CAS-549855'],chloroform,,,unknown,
['1-120-CAS-537599'],,dichloromethane+hexane,,,
['1-120-CAS-536515'],unknown,,,,
['1-120-CAS-529462'],,,unknown,methanol,water
['1-122-CAS-549994'],chloroform,,,ethyl acetate+hexane,
['1-120-CAS-553011'],dichloromethane+hexane,hexane,hexane,acetonitrile+dichloromethane,ethyl acetate
['1-120-CAS-527849'],acetone+hexane,,,dichloromethane+hexane,unknown
['1-120-CAS-564356'],methanol,,,,
['1-120-CAS-535583'],acetonitrile,,,acetonitrile,
['1-124-CAS-511263'],,,,,
['1-120-CAS-528167'],dichloromethane,,,dichloromethane; methanol,methanol
['1-120-CAS-541716'],,dichloromethane; hexane,,dichloromethane+hexane,dichloromethane+hexane
['1-120-CAS-541513'],,dichloromethane; hexane,,dichloromethane+hexane,dichloromethane+hexane
['1-120-CAS-530440'],hexane,dichloromethane; hexane,,dichloromethane+hexane,dichloromethane+hexane
['1-122-CAS-550570'],chloroform,,,chloroform+methanol,
['1-120-CAS-543821'],,hexane; acetone; methanol; water,methanol+water,acetone,acetonitrile
['1-120-CAS-540786'],hexane,,hexane,acetonitrile+benzene,
['1-123-CAS-553773'],chloroform+methanol,,,chloroform; methanol,methanol
['1-120-CAS-524343'],methanol+water,methanol; water,methanol+water,methanol,acetonitrile+water
['1-120-CAS-520936'],methanol+water,methanol; water,methanol+water,methanol,acetonitrile+water
['1-119-CAS-523820'],methanol+water,methanol; water,methanol+water,methanol,acetonitrile+water
['1-120-CAS-516667'],water,methanol,,methanol,methanol
['1-119-CAS-571055'],water,,,sodium hydroxide,
['1-120-CAS-545489'],,dichloromethane+ethyl acetate,,dichloromethane+ethyl acetate,
['1-120-CAS-552493'],dichloromethane+hexane,,,dichloromethane+hexane,
['1-120-CAS-527531'],water,water; methanol,water,methanol+trifluoroacetic acid,
['1-120-CAS-536209'],,,,,
['1-120-CAS-525368'],,methanol; water,methanol+water; methanol,methanol,methanol
['1-120-CAS-531493'],,,,hexane; dichloromethane,
['1-120-CAS-521662'],acetonitrile+water,methanol; water,water,acetonitrile,methanol
['1-120-CAS-558298'],dichloromethane+hexane,,,dichloromethane+hexane,toluene
['1-120-CAS-558162'],dichloromethane+hexane,,,dichloromethane+hexane,toluene
['1-122-CAS-530224'],,dichloromethane+hexane,dichloromethane+hexane,methanol,hexane
['1-120-CAS-536295'],dichloromethane+hexane,,,,
['1-120-CAS-543627'],acetonitrile,acetonitrile,,acetonitrile,acetonitrile
['1-124-CAS-511721'],methanol+water,acetonitrile+water,acetonitrile,acetonitrile+toluene,methanol
['1-120-CAS-544172'],,,,,ethyl acetate+hexane
['1-122-CAS-550055'],chloroform,,,acetone+methanol,
['1-121-CAS-536593'],acetonitrile+water,acetonitrile; water,,acetonitrile,water
['1-120-CAS-569354'],hexane,hexane,,hexane; dichloromethane+hexane,hexane
['1-122-CAS-554863'],unknown,diethyl ether+hexane,,diethyl ether+hexane,
['1-122-CAS-554223'],unknown,diethyl ether+hexane,,diethyl ether+hexane,
['1-124-CAS-511376'],water,acetonitrile; water,,,
['1-120-CAS-524847'],,hexane,,hexane,
['1-120-CAS-529649'],water,water; methanol,water,methanol+water,
['1-124-CAS-511946'],acetonitrile+water,methanol; water,water,methanol,acetonitrile+water
['1-124-CAS-510510'],acetonitrile+water,methanol; water,water,methanol,acetonitrile+water
['1-120-CAS-530786'],methanol+water,methanol; water,water,methanol,methanol
['1-120-CAS-529607'],,hexane,,hexane; dichloromethane,
['1-120-CAS-550742'],unknown,methanol; water,acetonitrile+methanol,,acetone
['1-120-CAS-550007'],,dichloromethane+hexane,,dichloromethane+hexane,hexane
['1-124-CAS-511068'],acetonitrile+water,,,,
['1-120-CAS-528076'],,methanol; unknown,unknown; ammonium acetate,methanol,
['1-120-CAS-526530'],dichloromethane+hexane,hexane,hexane,acetone+hexane,ethyl acetate
['1-120-CAS-520616'],acetonitrile+phosphate,,,,
['1-120-CAS-523248'],methanol+water,,water,methanol,methanol
['1-120-CAS-527843'],unknown,,water,,
['1-120-CAS-535971'],,,,dichloromethane+methanol,hexane+isopropanol
['1-120-CAS-536624'],water,methanol; water,water,methanol,methanol+water
['1-120-CAS-536209'],water,methanol; water,water,methanol,methanol+water
['1-124-CAS-510837'],water,,,methanol,
['1-124-CAS-507843'],methanol+water,methanol; water,water; methanol,methanol,acetonitrile+water
['1-120-CAS-532756'],hexane,hexane,,hexane,hexane
['1-119-CAS-536190'],,,,,
['1-104-CAS-547029'],,,,,
['1-104-CAS-528446'],,,,,
['1-103-CAS-541812'],,,,,
['1-104-CAS-549246'],phosphate,,,nitric acid,
['1-101-CAS-570109'],,,,,
['1-104-CAS-545208'],,,,,
